Walmart Item ID,Product Name,Category
38385901,"Rice Krispies Treats Original Chewy Mini Marshmallow Snack Bars, 23.2 oz",Snack Bars
292568806,"Life Savers Wint-O-Green Breath Mints Hard Candy, Sharing Size - 13 oz",Breath Mints
10450104,"Great Value Hamburger Buns, 8 Count, 11 oz",Hamburger Buns
586201809,"Rancho La Gloria, Lime Margarita Cocktail, 13.9% ABV, 1.5L Glass Bottle, 10-150ml Servings",Margarita Cocktail
44391121,"Great Value 1% Low Fat Chocolate Milk, Half Gallon, 64 fl oz",Chocolate Milk
26524572,"Airheads Xtremes Belts Candy, Rainbow Berry, 4.5 oz",Candy
704322239,"Fever-Tree Sparkling Pink Grapefruit Bottles, 4pk/6.8 fl oz",Sparkling Grapefruit
1117462563,Frankford Mega Brands Halloween Mix Assorted Flavor Variety Candy 2.5 lbs,Halloween Candy
44391178,"Hiland Whole Vitamin D Milk, Half Gallon, 64 fl oz",Milk
10312333,"Dum Dums Free of Major Allergens Original Flavor Mix Lollipops, Party Candy, 16 oz. Bag",Lollipops
10448112,"Werthers Original Hard Caramel Candy, 5.5 oz",Candy
10450211,"Sunbeam Giant White Bread, Sliced Sandwich Bread Loaf, 24 oz",White Bread
17248403,"Great Value 1% Low Fat Chocolate Milk, Gallon, 128 fl oz",Chocolate Milk
1783746237,"Hershey Assorted Halloween Candy, Variety Bag 27.59 oz, 95 Pieces",Halloween Candy
401867604,Uptown Cocktails Strawbry Margarita 1.5l,Cocktails
10804537,"Great Value 1% Low-Fat Milk, Half Gallon, 64 fl oz",Low-Fat Milk
866916264,"Rancho La Gloria, Peach Margarita Wine Cocktail, 13.9% ABV, 750ml Glass Bottle, 5-150ml Servings",Margarita Wine Cocktail
2937032307,"Hershey Assorted Snack Size Halloween Candy, Variety Bag 13.13 oz, 25 Pieces",Halloween Candy
44391070,"Great Value Honey Wheat Bread, 20 oz",Bread
38253374,Altoids Classic Peppermint Breath Mints Hard Candy - 1.76 oz Tin,Breath Mints
49342184,"Dave's Killer Bread 21 Whole Grains and Seeds Organic Bread Loaf, 27 oz",Organic Bread
43346761,"Hiland Vitamin D Milk, 16 Oz.",Milk
735834079,"Life Savers Pep-O-Mint Breath Mints Hard Candy, Party Size - 44.93 oz",Breath Mints
1048766960,"Jolly Rancher 2-in-1 Fruit Flavored Hard Candy, Bag 6.5 oz",Hard Candy
2251076265,"Brach's Kiddie Mix Chewy Lemonhead Fruit Mix, Lemonhead Pops, Leamonhead, Now and Later, Everlasting Gobstopper, and Chuckles Candy 70 count",Candy Mix
37858875,"Wonder Bread Classic White Sandwich Bread, Sliced White Bread, 20 oz",Sandwich Bread
10450120,"Great Value Skim Fat Free Milk, Half Gallon, 64 fl oz",Skim Milk
857553744,3PK TRIDENT BUBBLEGUM 42PC,Bubblegum
1457438583,"Werther's Original Hard Caramel Candy, 30 oz",Caramel Candy
874331618,Milky Way Fun Size Halloween Chocolate Candy Bars - 10.65oz Bag,Chocolate Candy Bars
211330549,3 PK TRIDENT GUM SPEARMINT SUGAR FREE 42PC,Gum
44391115,"Hiland Premium Chocolate Milk, Half Gallon, 64 fl oz",Chocolate Milk
24447274,"Freshness Guaranteed Mini Pecan Pie, 4 oz",Pecan Pie
609172592,"Charms Blow Pop, Gluten Free, Assorted Flavors Bubble Gum Lollipops, 46.75 oz Resealable Bag",Lollipops
881672776,3 Musketeers Spooky Halloween Fun Size Chocolate Candy - 10.48 oz Bag,Halloween Candy
14336404,"Great Value Creme Filled Swiss Rolls Snack Cakes, 13 oz, 6 Count",Snack Cakes
43269799,"Hiland 2% Reduced Fat Milk, 1 Quart",Milk
461817588,TRIDENT TROPICAL TWIST SUGAR FREE GUM 42 CT,Sugar-Free Gum
117301812,Twix Fun Size Halloween Chocolate Candy Bars - 18.28 oz Bag,Chocolate Candy Bars
106667580,"Ice Breakers Ice Cubes Spearmint Sugar Free Chewing Gum, Pouch 8.11 oz, 100 Pieces",Chewing Gum
987641021,"Freshness Guaranteed Bavarian Creme Filled Bismarck Doughnuts, 4 oz, 2 Count",Doughnuts
1418774954,"Jolly Rancher Original Fruit Flavored Hard Candy, Resealable Family Pack 27 oz",Hard Candy
10801787,"Southern Comfort Traditional Egg Nog, 32 oz",Egg Nog
2812046906,"Hershey Assorted Milk Chocolate and Fruit Flavored Mini Halloween Candy, Bag 13.92 oz, 45 Pieces",Halloween Candy
20918402,"Extra Sweet Watermelon Sugar Free Chewing Gum, Single Pack - 15 Stick",Chewing Gum
43269798,"Hiland Vitamin D Milk, 1 Quart",Milk
182708238,Munch Peanut Brittle Bites - 4.0 oz Bag,Peanut Brittle
24447269,"Freshness Guaranteed Mini Cherry Pie, 4 oz",Cherry Pie
10534163,"Great Value Evaporated Milk, 12 Fl Oz",Evaporated Milk
10449892,"Kit Kat Milk Chocolate Wafer Snack Size Halloween Candy, Jumbo Bag 20.1 oz",Chocolate Candy
328869537,"Freshness Guaranteed Sliced Plain Italian Bread, 14 oz",Italian Bread
38253376,"Bubble Yum Original Flavored Bubble Gum, Pack 2.82 oz, 10 Pieces",Bubble Gum
26524571,"Mentos Chewy Mint Candy Roll, Peppermint, Peanut Free, 1.32 oz, 6 Count",Mint Candy
21623796,Skittles Original Fun Size Chewy Halloween Candy - 10.72oz,Halloween Candy
43984343,"fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk, 52 fl oz",Lactose-Free Milk
606426732,"Freshness Guaranteed 4"" Mini Cinnamon Cake, 2.4 oz Box",Cinnamon Cake
1899605805,"Jolly Rancher Assorted Fruit Flavored Hard Candy, Bulk Bag 50 oz",Hard Candy
693667245,"Freshness Guaranteed Apple Fritters, 2 Count",Apple Fritters
33282212,"Tic Tac Mints, Fruit Adventure, Bottle Pack, 3.4 oz",Mints
339284870,"Tic Tac Fresh Mint Breath Mints, on the Go Refreshment, 1.7 oz, Single Pack",Breath Mints
38253367,"Ice Breakers Ice Cubes Spearmint Sugar Free Chewing Gum, Bottle 3.24 oz, 40 Pieces",Chewing Gum
10534165,Great Value Sweetened Condensed Milk 14 oz.,Condensed Milk
10293217,"Yoo-hoo Gluten Free Chocolate 1% Dairy Milk, 6.5 fl oz, 10 Pack",Chocolate Milk
667056737,"Great Value Pre-Sliced Plain Bagels, 20 oz, 6 Count",Bagels
14965435,"Wrigley's Doublemint Bulk Chewing Gum, Value Pack - 15 Ct (3 Pack)",Chewing Gum
44391006,"Great Value Organic Whole Vitamin D Milk, Gallon, 128 fl oz",Organic Milk
10450000,"Nature's Own Honey Wheat Sandwich Bread Loaf, 20 oz",Bread
51259013,"Junior Mints Candy, 3.5 Oz",Candy
38253419,"Mentos Pure Fresh Sugar-Free Chewing Gum with Xylitol, Spearmint Bottle, 50 Pieces",Chewing Gum
665417764,"Hershey Assorted Milk and Dark Chocolate Flavored Snack Size Candy, Party Pack 33.43 oz",Chocolate Candy
10450012,"Nature's Own Butterbread Sliced White Bread Loaf, 20 oz",White Bread
10309766,"Eagle Brand Sweetened Condensed Milk, 14 oz",Condensed Milk
27047498,"HOSTESS Powdered DONETTES Bag, Powdered Sugar Mini Donuts - 10 oz",Donuts
43285759,Almond Breeze Unsweetened Original Almondmilk,Almondmilk
38253415,"Mentos Gum Sugar-Free Fresh Mint Chewing Gum, 50 Pieces, Bottle",Chewing Gum
578861498,"Freshness Guaranteed Powdered Sugar Mini Donuts, Bakery Clamshell, 14 oz",Powdered Sugar Donuts
139989750,"a2 Milk, Ultra-Pasteurized 2% Reduced Fat Milk, 59 fl oz.",Milk
643420507,Extra Sweet Watermelon Sugar Free Chewing Gum Pack - 35 Sticks,Chewing Gum
38253460,Ice Breaker Mint Dispenser Cool Mint,Mint Candy
19758064,"Marketside Blueberry Muffins, 14 oz, 4 Count",Blueberry Muffins
44390987,"Great Value Organic Reduced Fat 2% Milk, 1 Gallon",Organic Milk
20918400,Wrigley's Doublemint Mint Gum Chewing Gum - 15 Stick Pack,Chewing Gum
10449932,"Breath Savers Peppermint Sugar Free Breath Mints, Rolls 0.75 oz, 8 Count",Breath Mints
350048336,"Horizon Organic Whole High Vitamin D Milk, 1 Gallon",Milk
661582137,"Ice Breakers Ice Cubes Strawberry Daiquiri Sugar Free Chewing Gum, Bottle 3.24 oz, 40 Pieces",Chewing Gum
10415722,"Great Value Instant Nonfat Dry Milk, 25.6 oz",Dry Milk
33731032,"Ice Breakers Ice Cubes Arctic Grape Sugar Free Chewing Gum, Bottle 3.24 oz, 40 Pieces",Chewing Gum
10534166,"Great Value Fat Free Sweetened Condensed Milk, 14 Oz",Sweetened Condensed Milk
10533916,"Sara Lee Honey Wheat Sandwich Bread, 20 Oz Loaf of Honey Wheat Bread",Sandwich Bread
33282214,"Tic Tac Mints, Orange, Bottle Pack, 3.4 oz",Mints
719382120,"Great Value Peppermint Starlight Mints Hard Candy, 60 oz",Hard Candy
764088669,"Freshness Guaranteed Brownie Bites, 13.93 oz, 21 Count, Chocolate Desserts",Brownie Bites
33411320,"Breath Savers Spearmint Sugar Free Breath Mints, Tin 1.27 oz",Breath Mints
38253369,"Ice Breakers Ice Cubes Peppermint Sugar Free Gum, Bottle 3.24 oz, 40 Pieces",Sugar-Free Gum
43710914,"Hiland 2% Reduced Fat Milk, 16 Oz.",Milk
451662164,"Freshness Guaranteed Chocolate Frosted Mini Donuts, Bakery Clamshell,14 oz",Chocolate Frosted Mini Donuts
741508735,"Sister Schubert's Cinnamon Rolls, 17 oz, 8 Ct",Cinnamon Rolls
10804304,"Nestle Nido Kinder 1 To 3 Years Toddler Powdered Milk Beverage, 56.4 Oz",Powdered Milk
10311198,"Tic Tac Freshmint Breath Mints, On-The-Go Refreshment, 1 oz, 4 Count",Breath Mints
14965436,"Juicy Fruit Chewing Gum, Value Pack - 15 Ct (3 Pack)",Chewing Gum
51259005,"Junior Mints Big Box, 10.5 Oz",Junior Mints
864702169,"Cinnabon Cinnamon Bread, Bakery-Inspired Sliced Bread with Cinnamon Bursts, 16 oz Loaf",Cinnamon Bread
52467205,"Ice Breakers Ice Cubes Cinnamon Sugar Free Gum, Bottle 3.24 oz, 40 Pieces",Gum
193378699,"Hiland Chocolate Milk, 1 Pint",Chocolate Milk
49933015,"Hiland 1% Low Fat Cultured Buttermilk, 32 fl oz",Buttermilk
10449933,"Breath Savers Wintergreen Sugar Free Breath Mints, Rolls 0.75 oz, 8 Count",Breath Mints
586373386,"Mentos Pure Fresh Sugar-Free Chewing Gum with Xylitol, Fresh Mint, Peanut & Tree Nut Free, 120 Count",Chewing Gum
953466267,"Great Value Medium Soft Taco Flour Tortillas, 17.5 Oz, 10 Count",Flour Tortillas
44391258,"Hiland 1% Low Fat Milk, Half Gallon",Milk
33411322,"Ice Breakers Duo Fruit Plus Cool Strawberry Sugar Free Mints, Tin 1.3 oz",Mints
10452889,Orbit Sweet Mint Sugar Free Bulk Chewing Gum - 14 Ct (3 Pack),Chewing Gum
804344803,"Freshness Guaranteed Pumpkin Cake Roll, 18 oz, 1 Count",Pumpkin Cake Roll
365387234,"Ice Breakers Wintergreen Sugar Free Mints, Tin 1.5 oz",Mints
10315798,"Great Value Organic Whole Vitamin D Milk, Half Gallon, 64 fl oz",Organic Milk
588263237,"Great Value Pre-Sliced Cinnamon Raisin Bagels, 20 oz, 6 Count",Cinnamon Raisin Bagels
907778403,"Horizon Organic 2% Reduced Fat High Vitamin D Milk, 1 Gallon",Milk
20918401,"Juicy Fruit Original Bubble Gum, Single Pack - 15 Stick",Bubble Gum
14967241,Extra Classic Bubble Gum Sugar Free Back to School Chewing Gum- 3 Pack,Bubble Gum
10295207,"Little Debbie Honey Buns, 6 ct, 10.6 oz",Honey Buns
44391091,"Freshness Guaranteed White Sub Rolls, 16 oz, 6 Count",Sub Rolls
14967237,Extra Watermelon Sugar Free Chewing Gum - 15 Ct (3 Pack),Chewing Gum
510901331,"Freshness Guaranteed Mini Croissants, 10 oz, 12 Count",Croissants
51259003,"Bob's Sweet Stripes Peppermint Candy, 34.5 oz (200 Count)",Peppermint Candy
46721928,"Ice Breakers Ice Cubes Wintergreen Sugar Free Chewing Gum, Bottle 3.24 oz, 40 Pieces",Chewing Gum
10533858,"Great Value Original Cinnamon Rolls with Icing, 8 Count",Cinnamon Rolls
803804909,"5 Gum Peppermint Cobalt Sugar Free Gum, 35-Stick Pack",Gum
10535153,"Thomas' Plain Bagels, 6 Count, 20 oz Bag",Bagels
43819444,"Juicy Fruit Chewing Gum, Value Pack - 120 Ct Bulk Gum Bag",Chewing Gum
16777549,"Little Debbie Zebra Cakes, 13 oz",Snack Cakes
555477112,"Trident Original Sugar Free Gum, Value Pack, 8 Packs of 14 Pieces (112 Total Pieces)",Sugar Free Gum
185701051,"Great Value Thick Sliced Texas Toast, 20 oz",Texas Toast
810408443,"Equate Keto Fat Cups, Chocolate Mint, 14 Ct",Keto Fat Cups
603138035,"SOUR PATCH KIDS Soft & Chewy Candy, Halloween Candy, 3.6 oz Peg Bag",Candy
158455081,"Ice Breakers Ice Cubes Peppermint Sugar Free Chewing Gum, Pouch 8.11 oz, 100 Pieces",Chewing Gum
10452880,5 Gum Peppermint Cobalt Sugar Free Chewing Gum - 15 Ct (3 Pack),Chewing Gum
38253391,"Haribo Goldbears Original Gummy Bears Bag, 4 oz",Gummy Bears
22405875,"Orbit Bubblemint Sugar Free Chewing Gum, Value Pack - 180 Ct Bag",Chewing Gum
231367990,"Tootsie Roll Fruit Chews Assorted Fruit Flavors, 14.37 Oz",Fruit Chews
113074180,"Life Savers 5 Flavors Gummy Candy, Sharing Size - 14.5 oz Bag",Gummy Candy
33282368,"3 Musketeers Milk Chocolate Candy Bar, Sharing Size - 3.28 oz",Chocolate Candy Bar
979633783,"Veggies Made Great Blueberry Oat Muffin, 12oz, 6ct Box (Frozen)",Blueberry Muffin
163580070,"Lindt LINDOR Milk Chocolate Candy Truffles, Halloween Party Candy, 15.2 oz. Bag",Chocolate Candy Truffles
196508101,"Trolli Sour Brite Crawlers, Sour Gummy Worms, 7.2 oz",Gummy Worms
10452239,"Hershey's Milk Chocolate Full Size Candy, Bars 1.55 oz, 6 Count",Milk Chocolate Candy
51072698,5 Gum Spearmint Rain Sugar Free Chewing Gum - 15 Ct (6 Pack),Chewing Gum
812727575,"Nerds Gummy Clusters, 18.5 oz",Gummy Candy
120694965,"Ferrero Collection Premium Gourmet Assorted Hazelnut Milk Chocolate, Dark Chocolate and Coconut, 9.1 oz, 24 Count",Chocolate Assortment
606554088,"Veggies Made Great Spinach Egg White Frittata, 12oz, 6ct Box (Frozen)",Frozen Frittata
10312259,"Lindt EXCELLENCE 70% Cocoa Dark Chocolate Candy Bar, Halloween Party Candy, 3.5 oz. Bar",Dark Chocolate Candy Bar
21578323,"Riesen Dark Chocolate Covered Chewy Caramel Candy, 30 oz. 96 Piece Count",Candy
190615388,Skittles & Starburst Variety Pack Chewy Candy Assortment -18 Bars Box,Candy Assortment
808229531,"Liquid I.V. Hydration Multiplier+ Immune Support Electrolyte Powder Packet Drink Mix, Tangerine, 6 Ct",Electrolyte Powder
809102798,"Ferrara Sweetart Ropes, 3 oz.",Candy Ropes
10311201,"Ferrero Rocher Premium Milk Chocolate Hazelnut, Individually Wrapped Candy, 10.5 oz, 24 Count",Chocolate Candy
10452890,Orbit Spearmint Sugar Free Chewing Gum - 14 Ct (3 Pack),Chewing Gum
51766670,"Honey Stinger Organic Energy Chew, Fruit Smoothie, 1.8 oz",Energy Chew
469742505,"Mentos Pure Fresh Spearmint Sugarfree Gum Extra Value Pack, 120 Count",Gum
10311959,"Heath Bits O' Brickle English Toffee Baking Bits, Bag 8 oz",Toffee Baking Bits
10311197,"Ferrero Rocher Premium Milk Chocolate Hazelnut, Individually Wrapped Candy, 5.3 oz, 12 count",Chocolate Candy
10312299,Cl Rec Milk Bar 4.4oz,Milk Bar
10452882,5 Gum Spearmint Rain Sugar Free Chewing Gum - 15 Ct (3 Pack),Chewing Gum
853921436,Nerds Gummy Clusters Rainbow 8 Oz,Gummy Candy
785963844,"M&M's Peanut Milk Chocolate Candy, Party Size - 38 oz Bag",Candy
141252758,"Haribo Twin Snakes Sweet And Sour Gummy Candy, 4 Oz",Gummy Candy
133519717,"Ferrero Collection Premium Gourmet Assorted Hazelnut Milk Chocolate, Dark Chocolate and Coconut, 4.6 oz, 12 Count",Chocolate
46829713,"Werthers Original Soft Caramel Candy, 2.22 oz",Caramel Candy
576339665,"Haribo Funtastic Mix Gummy Candy, 4oz",Gummy Candy
48714337,"Orbit Sweet Mint Sugar Free Chewing Gum, Value Pack - 112 Ct Bag",Chewing Gum
45589873,"Lindt LINDOR Assorted Chocolate Candy Truffles, Halloween Party Candy, 15.2 oz. Bag",Chocolate Candy Truffles
128910954,"Starburst Favereds Fruit Chews Gummy Candy, Sharing Size - 15.6 oz Bag",Gummy Candy
22405874,"Eclipse Spearmint Sugar Free Chewing Gum, Value Pack - 180 Ct Bag",Chewing Gum
386312141,"GHIRARDELLI Intense Dark Chocolate Squares, Sea Salt Almond, 7.1 oz Bag",Dark Chocolate
175137124,"Laffy Taffy Candy, Assorted Flavor, 18.7 Oz",Candy
22176425,"Mounds Dark Chocolate and Coconut Snack Size Candy, Bars 0.6 oz, 12 Count",Candy Bars
26910039,"Lindt Lindor Milk Chocolate Truffle Candy Bar, 1.3 oz.",Chocolate Candy Bar
121640144,"Run Gum Mint Energy Gum 50mg Caffeine Taurine & B-Vitamins per Piece, 2 Pieces",Energy Gum
182244917,"Payday Peanut Caramel Candy, Bars 1.85 oz, 6 Count",Candy Bars
457163869,"SWEDISH FISH Candy, Original Flavor, Halloween Candy, 1 Peg Bag (3.6oz)",Candy
369501949,"5 Gum Spearmint Rain Sugar Free Gum, 35-Stick Pack",Gum
45212007,"GHIRARDELLI Premium Assorted Chocolate Squares, Chocolate Assortment, 15.77 oz Bag",Chocolate Squares
10452219,"Cadbury Dairy Milk Caramello Milk Chocolate and Creamy Caramel Candy, Bar 4 oz",Chocolate Candy
1131666919,"Mentos Sour Chewing Gum, Sugar Free, Strawberry, 28 Piece Bottle",Chewing Gum
38253482,"M&M's Peanut Milk Chocolate Candy, Full Size - 1.74 oz Pouch",Candy
1118806924,"Werthers Original Soft Caramel Candy, 25 oz",Caramel Candy
658087315,"Skittles Original Gummy Candy, Sharing Size - 12 oz Bag",Gummy Candy
583218996,"Lindt LINDOR White Chocolate Candy Truffles, Halloween Party Candy, 15.2 oz. Bag",White Chocolate Candy Truffles
782757339,"M&M's Peanut Butter Milk Chocolate Candy, Party Size - 34 oz Bag",Candy
360546882,"Life Savers 5 Flavors Gummy Candy, Family Size - 26 oz Bag",Gummy Candy
44805020,"Lindt LINDOR White Chocolate Candy Truffles, Halloween Party Candy, 8.5 oz. Bag",White Chocolate Candy Truffles
1393313181,"Werther's Original Creamy Caramel Filled Candy, 27 oz",Caramel Candy
572769721,"DOVE PROMISES Milk Chocolate & Caramel Self Care Candy, 7.61 oz Bag",Candy
44805017,"Lindt LINDOR Assorted Chocolate Candy Truffles, Halloween Party Candy, 8.5 oz. Bag",Chocolate Candy Truffles
24538572,"Payday Peanut Caramel Snack Size Candy, Bag 11.6 oz",Candy
48533974,ALMOND JOY MILK CHOCOLATE COCONUT & ALMOND STANDARD BAR,Chocolate Bar
153732284,"GHIRARDELLI Dark Chocolate Sea Salt Caramel Squares, 9 oz Bag",Dark Chocolate
900835810,"Heath Miniatures Chocolatey English Toffee Candy, Share Pack 10.2 oz",Toffee Candy
183169514,"Great Value Gummy Worms Chewy Candy, 48 oz",Gummy Candy
44805019,"Lindt LINDOR Dark Chocolate Candy Truffles, Halloween Party Candy, 8.5 oz. Bag",Dark Chocolate Truffles
911853624,"Payday Chocolatey Peanut Caramel King Size Candy, Bar 3.1 oz",Candy Bar
38253381,HERSHEYS COOKIES 'N' CRME STANDARD BAR,Chocolate Bar
10452248,"Twizzlers Pull 'N' Peel Cherry Flavored Licorice Style Low Fat Candy, Bag 14 oz",Licorice Candy
245861988,"Lindt Lindor Assorted Dark Chocolate Candy Truffles, 15.2 oz. Bag",Dark Chocolate Truffles
33411025,"Payday Peanut Caramel King Size Candy, Bar 3.4 oz",Candy Bar
45212004,"GHIRARDELLI Milk Chocolate Squares with Caramel Filling, 9.04 oz Bag",Chocolate Squares
433594493,"Tootsie Roll Chocolate Midgees, 15 Oz",Chocolate Candy
598992749,"Vita Coco Coconut Water, Pure, 11.1 Fl Oz, 12 Count",Coconut Water
447733513,"Greenfield Natural Meat Sliced Smoked Turkey & Cheese Snack Box, 2.9 oz, 1 Count",Snack Box
627943520,Nerds Gummy Cluster Very Berry 8 Oz,Gummy Candy
884961293,"GHIRARDELLI Intense Dark Chocolate Squares, 72% Cacao, 7.1 oz Bag",Dark Chocolate
218810615,"Greenfield Uncured Sliced Ham & Colby Cheese, 2.9 oz, 1 Snack Box",Snack Box
10535674,"Twizzlers Twists Strawberry Flavored Licorice Style Low Fat Candy, Big Bag 32 oz",Licorice Candy
809327501,"Lindt Gourmet Chocolate Candy Truffles Gift Box, 6.8 oz.",Chocolate Truffles
47370570,"S.Pellegrino Sparkling Natural Mineral Water, 16.9 fl oz, 12 Pack Plastic Bottles",Sparkling Water
824001478,"Werther's Original Chewy Sugar Free Caramel Candy, 7.7 Oz",Caramel Candy
28645349,"Essentia Bottled Water, 1 Liter Bottle, Ionized Alkaline Water 0.083 fl oz",Bottled Water
19856774,"3 Count, Ferrero Rocher Premium Gourmet Milk Chocolate Hazelnut, Individually Wrapped Candy for Gifting, 1.3 oz",Chocolate Candy
45618146,"Sargento Balanced Breaks Natural Sharp Cheddar Cheese, Sea-Salted Cashews and Cherry Juice-Infused Dried Cranberries, 3-Pack",Cheese Snacks
154770984,"DOVE PROMISES Dark Chocolate & Almond Self Care Candy, 7.61 oz Bag",Dark Chocolate Candy
21288337,"Hershey's Milk Chocolate Snack Size Halloween Candy, Jumbo Bag 19.8 oz",Halloween Candy
36327075,"Essentia Water; Better Rehydration* 1 Liter Bottles, Case of 6",Bottled Water
44805018,"Lindt LINDOR Milk Chocolate Candy Truffles, Halloween Party Candy, 8.5 oz. Bag",Chocolate Truffles
45618145,"Sargento® Balanced Breaks® Snacks Natural White Cheddar Cheese, Sea-Salted Roasted Almonds and Dried Cranberries, 3-Pack",Cheese Snacks
680319983,"GHIRARDELLI Milk Chocolate Flavored Melting Wafers, 10 oz Bag",Chocolate Melting Wafers
13448854,"Great Value Purified Drinking Water, 16.9 fl oz, 24 Count",Drinking Water
10534987,"Lunchables Turkey & Cheddar Cheese with Crackers Kids Lunch Snack, 3.2 oz Tray",Lunch Snack
21143188,M&M's Variety Pack Full Size Milk Chocolate Candy Bars - 18 Ct,Candy Bars
10315383,"Great Value Purified Drinking Water, 1 Gallon",Drinking Water
730245874,"Crunch Pak Snack with Fresh Sweet Sliced Apples, Grapes & Cheddar Cheese, 2.8oz Tray",Snack Pack
10315382,"Great Value Distilled Water, 1 Gallon",Distilled Water
43184720,"MiO Energy Strawberry Pineapple Smash Sugar Free Water Enhancer, 1.62 fl oz Bottle",Water Enhancer
10315384,"Great Value Spring Water, 1 Gallon",Spring Water
554299192,"Great Value Strawberry Watermelon Liquid Drink Enhancer, 3.11 fl oz",Liquid Drink Enhancer
376302514,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",Spring Water
10313188,"Lunchables Ham & Cheddar Cheese Cracker Stackers Kid Lunch Snack, 3.5 oz Tray",Lunch Snack
538470759,"MiO Strawberry Watermelon Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Water Enhancer
618205718,"Sparkling Ice® Variety Pack, 17 Fl Oz, 12 Count (Grape Raspberry, Strawberry Watermelon, Classic Lemonade, Lemon Lime)",Sparkling Water
692158171,"Taylor Farms Turkey & Cheddar Snack Pack, 6 oz",Snack Pack
22027295,"Great Value Raspberry Lemonade Drink Mix, 1.62 Fl Oz",Drink Mix
273110978,"MiO Vitamins Orange Tangerine Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Water Enhancer
10452308,"Lunchables Extra Cheesy Pizza Kids Lunch Snack, 4.2 oz Tray",Lunch Snack
22176426,"Almond Joy Coconut and Almond Chocolate Snack Size Candy, Bars 0.6 oz, 12 Count",Chocolate Candy
187465445,"Sparkling Ice® Naturally Flavored Sparkling Water, Black Raspberry 17 Fl Oz, (Pack of 12)",Sparkling Water
33282371,Twix Caramel Fun Size Chocolate Cookie Candy Bars - 6.72 oz (12 Pack),Chocolate Candy Bars
990042290,"MiO Fruit Punch Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Water Enhancer
529272144,"Sargento Balanced Breaks Cheese & Crackers, Pepper Jack & Colby-Jack Natural Cheeses and RITZ Mini Original Crackers Snack Kit, 3-Pack",Cheese and Crackers Snack Kit
10452473,"Clear American Black Cherry Sparkling Water, 33.8 fl oz",Sparkling Water
221596490,"Great Value Tropical Pineapple Mango Drink Enhancer, 3.11 fl oz",Drink Enhancer
10452226,"Reese's Pieces Peanut Butter In a Crunchy Shell Candy, Box 4 oz",Candy
124788703,"Parent's Choice Distilled Water, 1 Gallon",Distilled Water
445236587,"Sargento® Sweet Balanced Breaks® Natural Cheddar Cheese, Sea-Salted Roasted Almonds, Raisins and Greek Yogurt Flavored Drops, 3-Pack",Cheese Snacks
22027294,"Great Value Energy Berry Blast Drink Enhancer, 1.62 Fl Oz",Drink Enhancer
10291661,"Armour LunchMakers Turkey & Cheese, Crackers & Butterfinger, 2.4 oz Meal Kit",Lunch Kit
17248230,"Pure Life Purified Water, 16.9 Fl Oz / 500 mL, Plastic Bottled Water (35 Pack)",Bottled Water
13281897,"Great Value Cheese Dip & Breadsticks Snacks, 1 oz, 5 Count",Cheese Dip & Breadsticks
746012044,"MiO Lemonade Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Water Enhancer
24389350,"OZARKA Brand 100% Natural Spring Water, 101.4-ounce plastic jug",Spring Water
43184719,"MiO Vitamins Orange Vanilla Sugar Free Water Enhancer, 1.62 fl oz Bottle",Water Enhancer
47446798,"Hillshire Snacking Genoa Salami, White Cheddar Cheese, Toasted Rounds Meat Snack Kit, 2.76 oz",Meat Snack Kit
24389690,"Splash Blast, Acai Grape Flavor Water Beverage, 16.9 FL OZ Plastic Bottles (6 Count)",Water Beverage
121195074,"Oscar Mayer Natural Meat & Cheese Snack Plate with Slow Roasted Turkey, White Cheddar Cheese & Whole Wheat Crackers, 3.3 oz. Tray",Snack Plate
15939961,"MiO Sweet Tea Sugar Free Water Enhancer, 1.62 fl oz Bottle",Water Enhancer
146646881,Prime Hydration Drink Mix - Lemon Lime (6 On The Go Sticks),Hydration Drink Mix
807698057,"bubly Summer Coconut Pineapple Sparkling Water, 12 Fl Oz, 8 Pack Cans",Sparkling Water
775614262,"Great Value Blue Raspberry Drink Enhancer, 3.1 fl oz",Drink Enhancer
10291660,"Armour LunchMakers Ham and Cheese Portable Meal Kit with Crunch Bar, 2.4 oz",Lunch Kit
1681350906,Prime Hydration Drink Mix - Ice Pop (6 On The Go Sticks),Hydration Drink Mix
217072817,"LaCroix Sparkling Water, LimonCello 8pk/ 12 fl oz",Sparkling Water
11303904,"Great Value Strawberry Orange Banana Drink Mix, 0.4 oz, 6 count",Drink Mix
10448349,"Great Value Sodium Free Seltzer Water, 33.8 fl oz",Seltzer Water
16224471,"Gatorade Thirst Quencher Variety Pack Sports Drink, 12 oz, 18 Pack Bottles",Sports Drink
10452294,"Lunchables Nachos Cheese Dip & Salsa Kids Lunch Snack, 4.4 oz Tray",Lunch Snack
214963187,"Great Value Energy Black Cherry Drink Enhancer, 3.11 fl oz",Drink Enhancer
231013978,"Oscar Mayer Natural Uncured Ham & Montery Jack Cheese Snack Plate, 3.3 Oz Tray",Snack Plate
